rule_id,layer,predicate,subject,object,provenance
R7,derived,precedes,E02263,E02264,E02263|E02264
R7,derived,precedes,E02264,E02953,E02264|E02953
R7,derived,precedes,E00207,E00208,E00207|E00208
R7,derived,precedes,E00208,E01430,E00208|E01430
R7,derived,precedes,E01430,E01431,E01430|E01431
R7,derived,precedes,E01431,E02265,E01431|E02265
R7,derived,precedes,E02265,E02266,E02265|E02266
R7,derived,precedes,E02266,E02955,E02266|E02955
R7,derived,precedes,E00209,E00210,E00209|E00210
R7,derived,precedes,E00210,E01432,E00210|E01432
R7,derived,precedes,E01432,E01433,E01432|E01433
R7,derived,precedes,E01433,E02267,E01433|E02267
R7,derived,precedes,E02267,E02268,E02267|E02268
R7,derived,precedes,E02268,E02957,E02268|E02957
R7,derived,precedes,E00211,E00212,E00211|E00212
R7,derived,precedes,E00212,E01434,E00212|E01434
R7,derived,precedes,E01434,E01435,E01434|E01435
R7,derived,precedes,E01435,E02269,E01435|E02269
R7,derived,precedes,E02269,E02270,E02269|E02270
R7,derived,precedes,E02270,E02959,E02270|E02959
R7,derived,precedes,E00213,E00214,E00213|E00214
R7,derived,precedes,E00214,E01436,E00214|E01436
R7,derived,precedes,E01436,E01437,E01436|E01437
R7,derived,precedes,E01437,E02271,E01437|E02271
R7,derived,precedes,E02271,E02272,E02271|E02272
R7,derived,precedes,E02272,E02961,E02272|E02961
R7,derived,precedes,E00215,E00216,E00215|E00216
R7,derived,precedes,E00216,E01438,E00216|E01438
R7,derived,precedes,E01438,E01439,E01438|E01439
R7,derived,precedes,E01439,E02273,E01439|E02273
R7,derived,precedes,E02273,E02274,E02273|E02274
R7,derived,precedes,E02274,E02963,E02274|E02963
R7,derived,precedes,E00217,E00218,E00217|E00218
R7,derived,precedes,E00218,E01440,E00218|E01440
R7,derived,precedes,E01440,E01441,E01440|E01441
R7,derived,precedes,E01441,E02275,E01441|E02275
R7,derived,precedes,E02275,E02276,E02275|E02276
R7,derived,precedes,E02276,E02965,E02276|E02965
R7,derived,precedes,E00219,E00220,E00219|E00220
R7,derived,precedes,E00220,E01442,E00220|E01442
R7,derived,precedes,E01442,E01443,E01442|E01443
R7,derived,precedes,E01443,E02277,E01443|E02277
R7,derived,precedes,E02277,E02278,E02277|E02278
R7,derived,precedes,E02278,E02967,E02278|E02967
R7,derived,precedes,E00221,E00222,E00221|E00222
R7,derived,precedes,E00222,E01444,E00222|E01444
R7,derived,precedes,E01444,E01445,E01444|E01445
R7,derived,precedes,E01445,E02279,E01445|E02279
R7,derived,precedes,E02279,E02280,E02279|E02280
R7,derived,precedes,E02280,E02969,E02280|E02969
R7,derived,precedes,E00223,E00224,E00223|E00224
R7,derived,precedes,E00224,E01446,E00224|E01446
R7,derived,precedes,E01446,E01447,E01446|E01447
R7,derived,precedes,E01447,E02281,E01447|E02281
R7,derived,precedes,E02281,E02282,E02281|E02282
R7,derived,precedes,E02282,E02971,E02282|E02971
R7,derived,precedes,E00225,E00226,E00225|E00226
R7,derived,precedes,E00226,E01448,E00226|E01448
R7,derived,precedes,E01448,E01449,E01448|E01449
R7,derived,precedes,E01449,E02283,E01449|E02283
R7,derived,precedes,E02283,E02284,E02283|E02284
R7,derived,precedes,E02284,E02973,E02284|E02973
R7,derived,precedes,E00227,E00228,E00227|E00228
R7,derived,precedes,E00228,E01450,E00228|E01450
R7,derived,precedes,E01450,E01451,E01450|E01451
R7,derived,precedes,E01451,E02285,E01451|E02285
R7,derived,precedes,E02285,E02286,E02285|E02286
R7,derived,precedes,E02286,E02975,E02286|E02975
R7,derived,precedes,E00229,E00230,E00229|E00230
R7,derived,precedes,E00230,E01452,E00230|E01452
R7,derived,precedes,E01452,E01453,E01452|E01453
R7,derived,precedes,E01453,E02287,E01453|E02287
R7,derived,precedes,E02287,E02288,E02287|E02288
R7,derived,precedes,E02288,E02977,E02288|E02977
R7,derived,precedes,E00231,E00232,E00231|E00232
R7,derived,precedes,E00232,E01454,E00232|E01454
R7,derived,precedes,E01454,E01455,E01454|E01455
R7,derived,precedes,E01455,E02289,E01455|E02289
R7,derived,precedes,E02289,E02290,E02289|E02290
R7,derived,precedes,E02290,E02979,E02290|E02979
R7,derived,precedes,E00233,E00234,E00233|E00234
R7,derived,precedes,E00234,E01456,E00234|E01456
R7,derived,precedes,E01456,E01457,E01456|E01457
R7,derived,precedes,E01457,E02291,E01457|E02291
R7,derived,precedes,E02291,E02292,E02291|E02292
R7,derived,precedes,E02292,E02981,E02292|E02981
R7,derived,precedes,E00235,E00236,E00235|E00236
R7,derived,precedes,E00236,E01458,E00236|E01458
R7,derived,precedes,E01458,E01459,E01458|E01459
R7,derived,precedes,E01459,E02293,E01459|E02293
R7,derived,precedes,E02293,E02294,E02293|E02294
R7,derived,precedes,E02294,E02983,E02294|E02983
R7,derived,precedes,E00237,E00238,E00237|E00238
R7,derived,precedes,E00238,E01460,E00238|E01460
R7,derived,precedes,E01460,E01461,E01460|E01461
R7,derived,precedes,E01461,E02295,E01461|E02295
R7,derived,precedes,E02295,E02296,E02295|E02296
R7,derived,precedes,E02296,E02985,E02296|E02985
R7,derived,precedes,E00239,E00240,E00239|E00240
R7,derived,precedes,E00240,E01462,E00240|E01462
R7,derived,precedes,E01462,E01463,E01462|E01463
R7,derived,precedes,E01463,E02297,E01463|E02297
R7,derived,precedes,E02297,E02298,E02297|E02298
R7,derived,precedes,E02298,E02987,E02298|E02987
R7,derived,precedes,E00241,E00242,E00241|E00242
R7,derived,precedes,E00242,E01464,E00242|E01464
R7,derived,precedes,E01464,E01465,E01464|E01465
R7,derived,precedes,E01465,E02299,E01465|E02299
R7,derived,precedes,E02299,E02300,E02299|E02300
R7,derived,precedes,E02300,E02989,E02300|E02989
R7,derived,precedes,E00243,E00244,E00243|E00244
R7,derived,precedes,E00244,E01466,E00244|E01466
R7,derived,precedes,E01466,E01467,E01466|E01467
R7,derived,precedes,E01467,E02301,E01467|E02301
R7,derived,precedes,E02301,E02302,E02301|E02302
R7,derived,precedes,E02302,E02991,E02302|E02991
R7,derived,precedes,E00245,E00246,E00245|E00246
R7,derived,precedes,E00246,E01468,E00246|E01468
R7,derived,precedes,E01468,E01469,E01468|E01469
R7,derived,precedes,E01469,E02303,E01469|E02303
R7,derived,precedes,E02303,E02304,E02303|E02304
R7,derived,precedes,E02304,E02993,E02304|E02993
R7,derived,precedes,E00247,E00248,E00247|E00248
R7,derived,precedes,E00248,E01470,E00248|E01470
R7,derived,precedes,E01470,E01471,E01470|E01471
R7,derived,precedes,E01471,E02305,E01471|E02305
R7,derived,precedes,E02305,E02306,E02305|E02306
R7,derived,precedes,E02306,E02763,E02306|E02763
R7,derived,precedes,E02763,E02764,E02763|E02764
R7,derived,precedes,E02764,E02995,E02764|E02995
R7,derived,precedes,E00249,E00250,E00249|E00250
R7,derived,precedes,E00250,E01472,E00250|E01472
R7,derived,precedes,E01472,E01473,E01472|E01473
R7,derived,precedes,E01473,E02307,E01473|E02307
R7,derived,precedes,E02307,E02308,E02307|E02308
R7,derived,precedes,E02308,E02765,E02308|E02765
R7,derived,precedes,E02765,E02766,E02765|E02766
R7,derived,precedes,E02766,E02997,E02766|E02997
R7,derived,precedes,E00251,E00252,E00251|E00252
R7,derived,precedes,E00252,E01474,E00252|E01474
R7,derived,precedes,E01474,E01475,E01474|E01475
R7,derived,precedes,E01475,E02309,E01475|E02309
R7,derived,precedes,E02309,E02310,E02309|E02310
R7,derived,precedes,E02310,E02767,E02310|E02767
R7,derived,precedes,E02767,E02768,E02767|E02768
R7,derived,precedes,E02768,E02999,E02768|E02999
R7,derived,precedes,E00253,E00254,E00253|E00254
R7,derived,precedes,E00254,E01476,E00254|E01476
R7,derived,precedes,E01476,E01477,E01476|E01477
R7,derived,precedes,E01477,E02311,E01477|E02311
R7,derived,precedes,E02311,E02312,E02311|E02312
R7,derived,precedes,E02312,E02769,E02312|E02769
R7,derived,precedes,E02769,E02770,E02769|E02770
R7,derived,precedes,E00255,E00256,E00255|E00256
R7,derived,precedes,E00256,E01478,E00256|E01478
R7,derived,precedes,E01478,E01479,E01478|E01479
R7,derived,precedes,E01479,E02313,E01479|E02313
R7,derived,precedes,E02313,E02314,E02313|E02314
R7,derived,precedes,E02314,E02771,E02314|E02771
R7,derived,precedes,E02771,E02772,E02771|E02772
R7,derived,precedes,E00257,E00258,E00257|E00258
R7,derived,precedes,E00258,E01480,E00258|E01480
R7,derived,precedes,E01480,E01481,E01480|E01481
R7,derived,precedes,E01481,E02315,E01481|E02315
R7,derived,precedes,E02315,E02316,E02315|E02316
R7,derived,precedes,E02316,E02773,E02316|E02773
R7,derived,precedes,E02773,E02774,E02773|E02774
R7,derived,precedes,E00259,E00260,E00259|E00260
R7,derived,precedes,E00260,E01482,E00260|E01482
R7,derived,precedes,E01482,E01483,E01482|E01483
R7,derived,precedes,E01483,E02317,E01483|E02317
R7,derived,precedes,E02317,E02318,E02317|E02318
R7,derived,precedes,E02318,E02775,E02318|E02775
R7,derived,precedes,E02775,E02776,E02775|E02776
R7,derived,precedes,E00261,E00262,E00261|E00262
R7,derived,precedes,E00262,E01484,E00262|E01484
R7,derived,precedes,E01484,E01485,E01484|E01485
R7,derived,precedes,E01485,E02319,E01485|E02319
R7,derived,precedes,E02319,E02320,E02319|E02320
R7,derived,precedes,E02320,E02777,E02320|E02777
R7,derived,precedes,E02777,E02778,E02777|E02778
R7,derived,precedes,E00263,E00264,E00263|E00264
R7,derived,precedes,E00264,E01486,E00264|E01486
R7,derived,precedes,E01486,E01487,E01486|E01487
R7,derived,precedes,E01487,E02321,E01487|E02321
R7,derived,precedes,E02321,E02322,E02321|E02322
R7,derived,precedes,E02322,E02779,E02322|E02779
R7,derived,precedes,E02779,E02780,E02779|E02780
R7,derived,precedes,E00265,E00266,E00265|E00266
R7,derived,precedes,E00266,E01488,E00266|E01488
R7,derived,precedes,E01488,E01489,E01488|E01489
R7,derived,precedes,E01489,E02323,E01489|E02323
R7,derived,precedes,E02323,E02324,E02323|E02324
R7,derived,precedes,E00267,E00268,E00267|E00268
R7,derived,precedes,E00268,E01490,E00268|E01490
R7,derived,precedes,E01490,E01491,E01490|E01491
R7,derived,precedes,E01491,E02325,E01491|E02325
R7,derived,precedes,E02325,E02326,E02325|E02326
R7,derived,precedes,E00269,E00270,E00269|E00270
R7,derived,precedes,E00270,E01492,E00270|E01492
R7,derived,precedes,E01492,E01493,E01492|E01493
R7,derived,precedes,E01493,E02327,E01493|E02327
R7,derived,precedes,E02327,E02328,E02327|E02328
R7,derived,precedes,E00271,E00272,E00271|E00272
R7,derived,precedes,E00272,E01087,E00272|E01087
R7,derived,precedes,E01087,E01088,E01087|E01088
R7,derived,precedes,E01088,E01090,E01088|E01090
R7,derived,precedes,E01090,E01091,E01090|E01091
R7,derived,precedes,E01091,E01092,E01091|E01092
R7,derived,precedes,E01092,E01094,E01092|E01094
R7,derived,precedes,E01094,E02329,E01094|E02329
R7,derived,precedes,E02329,E02330,E02329|E02330
R7,derived,precedes,E00273,E00274,E00273|E00274
R7,derived,precedes,E00274,E01098,E00274|E01098
R7,derived,precedes,E01098,E01099,E01098|E01099
R7,derived,precedes,E01099,E01101,E01099|E01101
R7,derived,precedes,E01101,E01102,E01101|E01102
R7,derived,precedes,E01102,E01103,E01102|E01103
R7,derived,precedes,E01103,E01105,E01103|E01105
R7,derived,precedes,E01105,E02331,E01105|E02331
R7,derived,precedes,E02331,E02332,E02331|E02332
R7,derived,precedes,E00275,E00276,E00275|E00276
R7,derived,precedes,E00276,E01109,E00276|E01109
R7,derived,precedes,E01109,E01110,E01109|E01110
R7,derived,precedes,E01110,E01112,E01110|E01112
R7,derived,precedes,E01112,E01113,E01112|E01113
R7,derived,precedes,E01113,E01114,E01113|E01114
R7,derived,precedes,E01114,E01116,E01114|E01116
R7,derived,precedes,E01116,E02333,E01116|E02333
R7,derived,precedes,E02333,E02334,E02333|E02334
R7,derived,precedes,E00277,E00278,E00277|E00278
R7,derived,precedes,E00278,E01120,E00278|E01120
R7,derived,precedes,E01120,E01121,E01120|E01121
R7,derived,precedes,E01121,E01123,E01121|E01123
R7,derived,precedes,E01123,E01124,E01123|E01124
R7,derived,precedes,E01124,E01125,E01124|E01125
R7,derived,precedes,E01125,E01127,E01125|E01127
R7,derived,precedes,E01127,E02335,E01127|E02335
R7,derived,precedes,E02335,E02336,E02335|E02336
R7,derived,precedes,E00279,E00280,E00279|E00280
R7,derived,precedes,E00280,E01131,E00280|E01131
R7,derived,precedes,E01131,E01132,E01131|E01132
R7,derived,precedes,E01132,E01134,E01132|E01134
R7,derived,precedes,E01134,E01135,E01134|E01135
R7,derived,precedes,E01135,E01136,E01135|E01136
R7,derived,precedes,E01136,E01138,E01136|E01138
R7,derived,precedes,E01138,E02337,E01138|E02337
R7,derived,precedes,E02337,E02338,E02337|E02338
R7,derived,precedes,E00281,E00282,E00281|E00282
R7,derived,precedes,E00282,E01142,E00282|E01142
R7,derived,precedes,E01142,E01143,E01142|E01143
R7,derived,precedes,E01143,E01145,E01143|E01145
R7,derived,precedes,E01145,E01146,E01145|E01146
R7,derived,precedes,E01146,E01147,E01146|E01147
R7,derived,precedes,E01147,E01149,E01147|E01149
R7,derived,precedes,E01149,E02339,E01149|E02339
R7,derived,precedes,E02339,E02340,E02339|E02340
R7,derived,precedes,E00283,E00284,E00283|E00284
R7,derived,precedes,E00284,E01153,E00284|E01153
R7,derived,precedes,E01153,E01154,E01153|E01154
R7,derived,precedes,E01154,E01156,E01154|E01156
R7,derived,precedes,E01156,E01157,E01156|E01157
R7,derived,precedes,E01157,E01158,E01157|E01158
R7,derived,precedes,E01158,E01160,E01158|E01160
R7,derived,precedes,E01160,E02341,E01160|E02341
R7,derived,precedes,E02341,E02342,E02341|E02342
R7,derived,precedes,E00285,E00286,E00285|E00286
R7,derived,precedes,E00286,E01164,E00286|E01164
R7,derived,precedes,E01164,E01165,E01164|E01165
R7,derived,precedes,E01165,E01167,E01165|E01167
R7,derived,precedes,E01167,E01168,E01167|E01168
R7,derived,precedes,E01168,E01169,E01168|E01169
R7,derived,precedes,E01169,E01171,E01169|E01171
R7,derived,precedes,E01171,E02343,E01171|E02343
R7,derived,precedes,E02343,E02344,E02343|E02344
R7,derived,precedes,E00287,E00288,E00287|E00288
R7,derived,precedes,E00288,E01175,E00288|E01175
R7,derived,precedes,E01175,E01176,E01175|E01176
R7,derived,precedes,E01176,E01178,E01176|E01178
R7,derived,precedes,E01178,E01179,E01178|E01179
R7,derived,precedes,E01179,E01180,E01179|E01180
R7,derived,precedes,E01180,E01182,E01180|E01182
R7,derived,precedes,E01182,E02345,E01182|E02345
R7,derived,precedes,E02345,E02346,E02345|E02346
R7,derived,precedes,E00289,E00290,E00289|E00290
R7,derived,precedes,E00290,E01186,E00290|E01186
R7,derived,precedes,E01186,E01187,E01186|E01187
R7,derived,precedes,E01187,E01189,E01187|E01189
R7,derived,precedes,E01189,E01190,E01189|E01190
R7,derived,precedes,E01190,E01191,E01190|E01191
R7,derived,precedes,E01191,E01193,E01191|E01193
R7,derived,precedes,E01193,E02347,E01193|E02347
R7,derived,precedes,E02347,E02348,E02347|E02348
R7,derived,precedes,E00291,E00292,E00291|E00292
R7,derived,precedes,E00292,E01197,E00292|E01197
R7,derived,precedes,E01197,E01198,E01197|E01198
R7,derived,precedes,E01198,E01200,E01198|E01200
R7,derived,precedes,E01200,E01201,E01200|E01201
R7,derived,precedes,E01201,E01202,E01201|E01202
R7,derived,precedes,E01202,E01204,E01202|E01204
R7,derived,precedes,E01204,E02349,E01204|E02349
R7,derived,precedes,E02349,E02350,E02349|E02350
R7,derived,precedes,E00293,E00294,E00293|E00294
R7,derived,precedes,E00294,E02351,E00294|E02351
R7,derived,precedes,E02351,E02352,E02351|E02352
R7,derived,precedes,E00295,E00296,E00295|E00296
R7,derived,precedes,E00296,E02353,E00296|E02353
R7,derived,precedes,E02353,E02354,E02353|E02354
R7,derived,precedes,E00297,E00298,E00297|E00298
R7,derived,precedes,E00298,E00693,E00298|E00693
R7,derived,precedes,E00693,E00694,E00693|E00694
R7,derived,precedes,E00694,E01495,E00694|E01495
R7,derived,precedes,E01495,E01496,E01495|E01496
R7,derived,precedes,E01496,E01497,E01496|E01497
R7,derived,precedes,E01497,E01498,E01497|E01498
R7,derived,precedes,E01498,E02657,E01498|E02657
R7,derived,precedes,E00299,E00300,E00299|E00300
R7,derived,precedes,E00300,E00695,E00300|E00695
R7,derived,precedes,E00695,E00696,E00695|E00696
R7,derived,precedes,E00696,E01503,E00696|E01503
R7,derived,precedes,E01503,E01504,E01503|E01504
R7,derived,precedes,E01504,E01505,E01504|E01505
R7,derived,precedes,E01505,E01506,E01505|E01506
R7,derived,precedes,E01506,E02659,E01506|E02659
R7,derived,precedes,E00301,E00302,E00301|E00302
R7,derived,precedes,E00302,E00697,E00302|E00697
R7,derived,precedes,E00697,E00698,E00697|E00698
R7,derived,precedes,E00698,E01511,E00698|E01511
R7,derived,precedes,E01511,E01512,E01511|E01512
R7,derived,precedes,E01512,E01513,E01512|E01513
R7,derived,precedes,E01513,E01514,E01513|E01514
R7,derived,precedes,E01514,E02661,E01514|E02661
R7,derived,precedes,E00303,E00304,E00303|E00304
R7,derived,precedes,E00304,E00699,E00304|E00699
R7,derived,precedes,E00699,E00700,E00699|E00700
R7,derived,precedes,E00700,E01519,E00700|E01519
R7,derived,precedes,E01519,E01520,E01519|E01520
R7,derived,precedes,E01520,E01521,E01520|E01521
R7,derived,precedes,E01521,E01522,E01521|E01522
R7,derived,precedes,E01522,E02663,E01522|E02663
R7,derived,precedes,E00305,E00306,E00305|E00306
R7,derived,precedes,E00306,E00701,E00306|E00701
R7,derived,precedes,E00701,E00702,E00701|E00702
R7,derived,precedes,E00702,E01527,E00702|E01527
R7,derived,precedes,E01527,E01528,E01527|E01528
R7,derived,precedes,E01528,E01529,E01528|E01529
R7,derived,precedes,E01529,E01530,E01529|E01530
R7,derived,precedes,E01530,E02665,E01530|E02665
R7,derived,precedes,E00307,E00308,E00307|E00308
R7,derived,precedes,E00308,E00703,E00308|E00703
R7,derived,precedes,E00703,E00704,E00703|E00704
R7,derived,precedes,E00704,E01535,E00704|E01535
R7,derived,precedes,E01535,E01536,E01535|E01536
R7,derived,precedes,E01536,E01537,E01536|E01537
R7,derived,precedes,E01537,E01538,E01537|E01538
R7,derived,precedes,E01538,E02667,E01538|E02667
R7,derived,precedes,E00309,E00310,E00309|E00310
R7,derived,precedes,E00310,E00705,E00310|E00705
R7,derived,precedes,E00705,E00706,E00705|E00706
R7,derived,precedes,E00706,E01543,E00706|E01543
R7,derived,precedes,E01543,E01544,E01543|E01544
R7,derived,precedes,E01544,E01545,E01544|E01545
R7,derived,precedes,E01545,E01546,E01545|E01546
R7,derived,precedes,E01546,E02669,E01546|E02669
R7,derived,precedes,E00311,E00312,E00311|E00312
R7,derived,precedes,E00312,E00707,E00312|E00707
R7,derived,precedes,E00707,E00708,E00707|E00708
R7,derived,precedes,E00708,E01551,E00708|E01551
R7,derived,precedes,E01551,E01552,E01551|E01552
R7,derived,precedes,E01552,E01553,E01552|E01553
R7,derived,precedes,E01553,E01554,E01553|E01554
R7,derived,precedes,E01554,E02671,E01554|E02671
R7,derived,precedes,E00313,E00314,E00313|E00314
R7,derived,precedes,E00314,E00709,E00314|E00709
R7,derived,precedes,E00709,E00710,E00709|E00710
R7,derived,precedes,E00710,E01559,E00710|E01559
R7,derived,precedes,E01559,E01560,E01559|E01560
R7,derived,precedes,E01560,E01561,E01560|E01561
R7,derived,precedes,E01561,E01562,E01561|E01562
R7,derived,precedes,E01562,E02673,E01562|E02673
R7,derived,precedes,E00315,E00316,E00315|E00316
R7,derived,precedes,E00316,E00711,E00316|E00711
R7,derived,precedes,E00711,E00712,E00711|E00712
R7,derived,precedes,E00712,E01567,E00712|E01567
R7,derived,precedes,E01567,E01568,E01567|E01568
R7,derived,precedes,E01568,E01569,E01568|E01569
R7,derived,precedes,E01569,E01570,E01569|E01570
R7,derived,precedes,E01570,E02675,E01570|E02675
R7,derived,precedes,E00317,E00318,E00317|E00318
R7,derived,precedes,E00318,E00713,E00318|E00713
R7,derived,precedes,E00713,E00714,E00713|E00714
R7,derived,precedes,E00714,E01575,E00714|E01575
R7,derived,precedes,E01575,E01576,E01575|E01576
R7,derived,precedes,E01576,E01577,E01576|E01577
R7,derived,precedes,E01577,E01578,E01577|E01578
R7,derived,precedes,E01578,E02677,E01578|E02677
R7,derived,precedes,E00319,E00320,E00319|E00320
R7,derived,precedes,E00320,E00715,E00320|E00715
R7,derived,precedes,E00715,E00716,E00715|E00716
R7,derived,precedes,E00716,E01583,E00716|E01583
R7,derived,precedes,E01583,E01584,E01583|E01584
R7,derived,precedes,E01584,E01585,E01584|E01585
R7,derived,precedes,E01585,E01586,E01585|E01586
R7,derived,precedes,E01586,E02679,E01586|E02679
R7,derived,precedes,E00321,E00322,E00321|E00322
R7,derived,precedes,E00322,E00717,E00322|E00717
R7,derived,precedes,E00717,E00718,E00717|E00718
R7,derived,precedes,E00718,E01591,E00718|E01591
R7,derived,precedes,E01591,E01592,E01591|E01592
R7,derived,precedes,E01592,E01593,E01592|E01593
R7,derived,precedes,E01593,E01594,E01593|E01594
R7,derived,precedes,E01594,E02681,E01594|E02681
R7,derived,precedes,E00323,E00324,E00323|E00324
R7,derived,precedes,E00324,E00719,E00324|E00719
R7,derived,precedes,E00719,E00720,E00719|E00720
R7,derived,precedes,E00720,E01599,E00720|E01599
R7,derived,precedes,E01599,E01600,E01599|E01600
R7,derived,precedes,E01600,E01601,E01600|E01601
R7,derived,precedes,E01601,E01602,E01601|E01602
R7,derived,precedes,E01602,E02683,E01602|E02683
R7,derived,precedes,E00325,E00326,E00325|E00326
R7,derived,precedes,E00326,E00721,E00326|E00721
R7,derived,precedes,E00721,E00722,E00721|E00722
R7,derived,precedes,E00722,E01607,E00722|E01607
R7,derived,precedes,E01607,E01608,E01607|E01608
R7,derived,precedes,E01608,E01609,E01608|E01609
R7,derived,precedes,E01609,E01610,E01609|E01610
R7,derived,precedes,E01610,E02685,E01610|E02685
R7,derived,precedes,E00327,E00328,E00327|E00328
R7,derived,precedes,E00328,E00723,E00328|E00723
R7,derived,precedes,E00723,E00724,E00723|E00724
R7,derived,precedes,E00724,E01615,E00724|E01615
R7,derived,precedes,E01615,E01616,E01615|E01616
R7,derived,precedes,E01616,E01617,E01616|E01617
R7,derived,precedes,E01617,E01618,E01617|E01618
R7,derived,precedes,E01618,E02687,E01618|E02687
R7,derived,precedes,E00329,E00330,E00329|E00330
R7,derived,precedes,E00330,E00725,E00330|E00725
R7,derived,precedes,E00725,E00726,E00725|E00726
R7,derived,precedes,E00726,E01623,E00726|E01623
R7,derived,precedes,E01623,E01624,E01623|E01624
R7,derived,precedes,E01624,E01625,E01624|E01625
R7,derived,precedes,E01625,E01626,E01625|E01626
R7,derived,precedes,E01626,E02689,E01626|E02689
R7,derived,precedes,E00331,E00332,E00331|E00332
R7,derived,precedes,E00332,E00727,E00332|E00727
R7,derived,precedes,E00727,E00728,E00727|E00728
R7,derived,precedes,E00728,E01631,E00728|E01631
R7,derived,precedes,E01631,E01632,E01631|E01632
R7,derived,precedes,E01632,E01633,E01632|E01633
R7,derived,precedes,E01633,E01634,E01633|E01634
R7,derived,precedes,E01634,E02691,E01634|E02691
R7,derived,precedes,E00333,E00334,E00333|E00334
R7,derived,precedes,E00334,E00729,E00334|E00729
R7,derived,precedes,E00729,E00730,E00729|E00730
R7,derived,precedes,E00730,E01639,E00730|E01639
R7,derived,precedes,E01639,E01640,E01639|E01640
R7,derived,precedes,E01640,E01641,E01640|E01641
R7,derived,precedes,E01641,E01642,E01641|E01642
R7,derived,precedes,E01642,E02693,E01642|E02693
R7,derived,precedes,E00335,E00336,E00335|E00336
R7,derived,precedes,E00336,E00731,E00336|E00731
R7,derived,precedes,E00731,E00732,E00731|E00732
R7,derived,precedes,E00732,E01647,E00732|E01647
R7,derived,precedes,E01647,E01648,E01647|E01648
R7,derived,precedes,E01648,E01649,E01648|E01649
R7,derived,precedes,E01649,E01650,E01649|E01650
R7,derived,precedes,E01650,E02695,E01650|E02695
R7,derived,precedes,E00337,E00338,E00337|E00338
R7,derived,precedes,E00338,E00733,E00338|E00733
R7,derived,precedes,E00733,E00734,E00733|E00734
R7,derived,precedes,E00734,E01655,E00734|E01655
R7,derived,precedes,E01655,E01656,E01655|E01656
R7,derived,precedes,E01656,E01657,E01656|E01657
R7,derived,precedes,E01657,E01658,E01657|E01658
R7,derived,precedes,E01658,E02697,E01658|E02697
R7,derived,precedes,E00339,E00340,E00339|E00340
R7,derived,precedes,E00340,E00735,E00340|E00735
R7,derived,precedes,E00735,E00736,E00735|E00736
R7,derived,precedes,E00736,E01663,E00736|E01663
R7,derived,precedes,E01663,E01664,E01663|E01664
R7,derived,precedes,E01664,E01665,E01664|E01665
R7,derived,precedes,E01665,E01666,E01665|E01666
R7,derived,precedes,E01666,E02699,E01666|E02699
R7,derived,precedes,E00341,E00342,E00341|E00342
R7,derived,precedes,E00342,E00737,E00342|E00737
R7,derived,precedes,E00737,E00738,E00737|E00738
R7,derived,precedes,E00738,E01671,E00738|E01671
R7,derived,precedes,E01671,E01672,E01671|E01672
R7,derived,precedes,E01672,E01673,E01672|E01673
R7,derived,precedes,E01673,E01674,E01673|E01674
R7,derived,precedes,E01674,E02701,E01674|E02701
R7,derived,precedes,E00343,E00344,E00343|E00344
R7,derived,precedes,E00344,E00739,E00344|E00739
R7,derived,precedes,E00739,E00740,E00739|E00740
R7,derived,precedes,E00740,E01679,E00740|E01679
R7,derived,precedes,E01679,E01680,E01679|E01680
R7,derived,precedes,E01680,E01681,E01680|E01681
R7,derived,precedes,E01681,E01682,E01681|E01682
R7,derived,precedes,E01682,E02703,E01682|E02703
R7,derived,precedes,E00345,E00346,E00345|E00346
R7,derived,precedes,E00346,E00741,E00346|E00741
R7,derived,precedes,E00741,E00742,E00741|E00742
R7,derived,precedes,E00742,E01687,E00742|E01687
R7,derived,precedes,E01687,E01688,E01687|E01688
R7,derived,precedes,E01688,E01689,E01688|E01689
R7,derived,precedes,E01689,E01690,E01689|E01690
R7,derived,precedes,E01690,E02705,E01690|E02705
R7,derived,precedes,E00347,E00348,E00347|E00348
R7,derived,precedes,E00348,E00743,E00348|E00743
R7,derived,precedes,E00743,E00744,E00743|E00744
R7,derived,precedes,E00744,E01695,E00744|E01695
R7,derived,precedes,E01695,E01696,E01695|E01696
R7,derived,precedes,E01696,E01697,E01696|E01697
R7,derived,precedes,E01697,E01698,E01697|E01698
R7,derived,precedes,E01698,E02707,E01698|E02707
R7,derived,precedes,E00349,E00350,E00349|E00350
R7,derived,precedes,E00350,E00745,E00350|E00745
R7,derived,precedes,E00745,E00746,E00745|E00746
R7,derived,precedes,E00746,E01703,E00746|E01703
R7,derived,precedes,E01703,E01704,E01703|E01704
R7,derived,precedes,E01704,E01705,E01704|E01705
R7,derived,precedes,E01705,E01706,E01705|E01706
R7,derived,precedes,E01706,E02709,E01706|E02709
R7,derived,precedes,E00351,E00352,E00351|E00352
R7,derived,precedes,E00352,E00747,E00352|E00747
R7,derived,precedes,E00747,E00748,E00747|E00748
R7,derived,precedes,E00748,E01711,E00748|E01711
R7,derived,precedes,E01711,E01712,E01711|E01712
R7,derived,precedes,E01712,E01713,E01712|E01713
R7,derived,precedes,E01713,E01714,E01713|E01714
R7,derived,precedes,E01714,E02711,E01714|E02711
R7,derived,precedes,E00353,E00354,E00353|E00354
R7,derived,precedes,E00354,E00749,E00354|E00749
R7,derived,precedes,E00749,E00750,E00749|E00750
R7,derived,precedes,E00750,E01719,E00750|E01719
R7,derived,precedes,E01719,E01720,E01719|E01720
