subject,predicate,object,timestamp,latitude,longitude,source,force,tracking_id,uuid,entity_type,damage,smoke,flaming,mobility_kill,firepower_kill,suppression_level
FRT80008,move to,LOC_목표A남측,2026-08-09T09:11:51.000Z,21.38255908,-157.74779159,UAV 4,1,1:3001:2756,FRT80008,1:1:222:1:1:1:0,0,false,false,false,false,0
FRM113001,move to,LOC_중앙킬존남측,2026-08-09T09:11:51.000Z,21.38498502,-157.74671836,UAV 4,1,1:3001:2842,FRM113001,1:1:225:2:3:1:0,0,false,false,false,false,0
FRM113004,move to,LOC_중앙킬존남측,2026-08-09T09:11:51.000Z,21.38508031,-157.74681926,UAV 4,1,1:3001:2854,FRM113004,1:1:225:2:3:1:0,0,false,false,false,false,0
FRTRK2004,move to,LOC_남측제1방어선,2026-08-09T09:11:51.000Z,21.38742772,-157.74598486,UAV 4,1,1:3001:2576,FRTRK2004,1:1:225:7:12:8:0,0,false,false,false,false,0
FRLAV002,move to,LOC_중앙킬존남측,2026-08-09T09:11:51.000Z,21.38437996,-157.74605140,UAV 4,1,1:3001:2691,FRLAV002,1:1:39:2:6:1:0,0,false,false,false,false,0
FRTRK2001,move to,LOC_남측제1방어선,2026-08-09T09:11:51.000Z,21.38748033,-157.74597092,UAV 4,1,1:3001:2823,FRTRK2001,1:1:225:7:12:8:0,0,false,false,false,false,0
FRLAV005,move to,LOC_중앙킬존남측,2026-08-09T09:11:51.000Z,21.38448363,-157.74613218,UAV 4,1,1:3001:2847,FRLAV005,1:1:39:2:6:1:0,0,false,false,false,false,0
FRLAV004,move to,LOC_중앙킬존남측,2026-08-09T09:11:51.000Z,21.38444370,-157.74610529,UAV 4,1,1:3001:2885,FRLAV004,1:1:39:2:6:1:0,0,false,false,false,false,0
FRLAV003,move to,LOC_중앙킬존남측,2026-08-09T09:11:51.000Z,21.38441057,-157.74607830,UAV 4,1,1:3001:2824,FRLAV003,1:1:39:2:6:1:0,0,false,false,false,false,0
FRT80004,move to,LOC_목표A남측,2026-08-09T09:11:51.000Z,21.38230332,-157.74758326,UAV 4,1,1:3001:2832,FRT80004,1:1:222:1:1:1:0,0,false,false,false,false,0
FRT80002,move to,LOC_목표A남측,2026-08-09T09:11:51.000Z,21.38210460,-157.74732025,UAV 4,1,1:3001:2637,FRT80002,1:1:222:1:1:1:0,0,false,false,false,false,0
FRT80006,move to,LOC_목표A남측,2026-08-09T09:11:51.000Z,21.38225779,-157.74766398,UAV 4,1,1:3001:2774,FRT80006,1:1:222:1:1:1:0,0,false,false,false,false,0
FRLAV007,move to,LOC_중앙킬존남측,2026-08-09T09:11:51.000Z,21.38455017,-157.74618818,UAV 4,1,1:3001:2857,FRLAV007,1:1:39:2:6:1:0,0,false,false,false,false,0
FRM113005,move to,LOC_중앙킬존남측,2026-08-09T09:11:51.000Z,21.38516640,-157.74685902,UAV 4,1,1:3001:2841,FRM113005,1:1:225:2:3:1:0,0,false,false,false,false,0
FRT80007,Wait-Duration,,2026-08-09T09:11:51.000Z,21.38084254,-157.74641584,UAV 4,1,1:3001:2804,FRT80007,1:1:222:1:1:1:0,0,false,false,false,false,0
FRT69002,move to,LOC_중앙킬존남측,2026-08-09T09:11:51.000Z,21.38327381,-157.74204722,UAV 4,1,1:3001:2623,FRT69002,1:1:45:1:2:1:0,0,false,false,false,false,0
FRT69001,move to,LOC_중앙킬존남측,2026-08-09T09:11:51.000Z,21.38322471,-157.74207173,UAV 4,1,1:3001:2625,FRT69001,1:1:45:1:2:1:0,0,false,false,false,false,0
FRT69003,move to,LOC_중앙킬존남측,2026-08-09T09:11:51.000Z,21.38332280,-157.74202358,UAV 4,1,1:3001:2705,FRT69003,1:1:45:1:2:1:0,0,false,false,false,false,0
FRT69005,move to,LOC_중앙킬존남측,2026-08-09T09:11:51.000Z,21.38342501,-157.74197103,UAV 4,1,1:3001:2706,FRT69005,1:1:45:1:2:1:0,0,false,false,false,false,0
FRT69004,move to,LOC_중앙킬존남측,2026-08-09T09:11:51.000Z,21.38337621,-157.74199292,UAV 4,1,1:3001:2770,FRT69004,1:1:45:1:2:1:0,0,false,false,false,false,0
FRTRK2002,move to,LOC_남측제1방어선,2026-08-09T09:11:51.000Z,21.38741910,-157.74591816,UAV 4,1,1:3001:2827,FRTRK2002,1:1:225:7:12:8:0,0,false,false,false,false,0
FRM113007,move to,LOC_중앙킬존남측,2026-08-09T09:11:52.000Z,21.38503612,-157.74690616,UAV 4,1,1:3001:2707,FRM113007,1:1:225:2:3:1:0,0,false,false,false,false,0
FRM113006,move to,LOC_중앙킬존남측,2026-08-09T09:11:52.000Z,21.38499978,-157.74687198,UAV 4,1,1:3001:2757,FRM113006,1:1:225:2:3:1:0,0,false,false,false,false,0
FRMORT002,none,,2026-08-09T09:11:52.000Z,21.39112390,-157.73727132,UAV 4,1,1:3001:2642,FRMORT002,1:1:71:10:1:0:1,0,false,false,false,false,0
FRMORT001,none,,2026-08-09T09:11:52.000Z,21.39104607,-157.73719078,UAV 4,1,1:3001:2683,FRMORT001,1:1:71:10:1:0:1,0,false,false,false,false,0
FRMORT004,none,,2026-08-09T09:11:52.000Z,21.39119933,-157.73718822,UAV 4,1,1:3001:2767,FRMORT004,1:1:71:10:1:0:1,0,false,false,false,false,0
FRMORT003,none,,2026-08-09T09:11:52.000Z,21.39112150,-157.73710768,UAV 4,1,1:3001:2839,FRMORT003,1:1:71:10:1:0:1,0,false,false,false,false,0
FRM109004,move to,LOC_중앙킬존남측,2026-08-09T09:11:52.000Z,21.38997719,-157.74083069,UAV 4,1,1:3001:2882,FRM109004,1:1:225:4:3:6:0,0,false,false,false,false,0
FRM901001,none,,2026-08-09T09:11:52.000Z,21.39508350,-157.73707010,UAV 4,1,1:3001:2575,FRM901001,1:1:225:28:2:2:2,0,false,false,false,false,0
FRTRK1003,move to,LOC_남측제1방어선,2026-08-09T09:11:52.000Z,21.38748018,-157.74555135,UAV 4,1,1:3001:2614,FRTRK1003,1:1:225:7:12:0:0,0,false,false,false,false,0
FRAHS001,FFE-on-Location,LOC_적포병진지,2026-08-09T09:11:52.000Z,21.39516555,-157.73718520,UAV 4,1,1:3001:2661,FRAHS001,1:1:175:4:3:0:0,0,false,false,false,false,0
FRTRK1005,move to,LOC_남측제1방어선,2026-08-09T09:11:52.000Z,21.38751912,-157.74545941,UAV 4,1,1:3001:2773,FRTRK1005,1:1:225:7:12:0:0,0,false,false,false,false,0
FRAHS002,FFE-on-Location,LOC_적박격포진지,2026-08-09T09:11:52.000Z,21.39524760,-157.73730031,UAV 4,1,1:3001:2874,FRAHS002,1:1:175:4:3:0:0,0,false,false,false,false,0
FRM109002,move to,LOC_중앙킬존남측,2026-08-09T09:11:52.000Z,21.39016880,-157.74073164,UAV 4,1,1:3001:2797,FRM109002,1:1:225:4:3:6:0,0,false,false,false,false,0
FRTRK1001,move to,LOC_남측제1방어선,2026-08-09T09:11:52.000Z,21.38755720,-157.74536624,UAV 4,1,1:3001:2643,FRTRK1001,1:1:225:7:12:0:0,0,false,false,false,false,0
FRLAV008,move to,LOC_중앙킬존남측,2026-08-09T09:11:52.000Z,21.38440874,-157.74622588,UAV 4,1,1:3001:2746,FRLAV008,1:1:39:2:6:1:0,0,false,false,false,false,0
FRLAV001,move to,LOC_중앙킬존남측,2026-08-09T09:11:52.000Z,21.38414779,-157.74604720,UAV 4,1,1:3001:2818,FRLAV001,1:1:39:2:6:1:0,0,false,false,false,false,0
FRM113003,move to,LOC_중앙킬존남측,2026-08-09T09:11:52.000Z,21.38485634,-157.74676839,UAV 4,1,1:3001:2647,FRM113003,1:1:225:2:3:1:0,0,false,false,false,false,0
FRLAV006,move to,LOC_중앙킬존남측,2026-08-09T09:11:52.000Z,21.38433837,-157.74617235,UAV 4,1,1:3001:2696,FRLAV006,1:1:39:2:6:1:0,0,false,false,false,false,0
FRT80008,move to,LOC_목표A남측,2026-08-09T09:11:52.000Z,21.38268332,-157.74793605,UAV 4,1,1:3001:2756,FRT80008,1:1:222:1:1:1:0,0,false,false,false,false,0
FRM113001,move to,LOC_중앙킬존남측,2026-08-09T09:11:52.000Z,21.38480174,-157.74670489,UAV 4,1,1:3001:2842,FRM113001,1:1:225:2:3:1:0,0,false,false,false,false,0
FRM113004,move to,LOC_중앙킬존남측,2026-08-09T09:11:52.000Z,21.38489868,-157.74680189,UAV 4,1,1:3001:2854,FRM113004,1:1:225:2:3:1:0,0,false,false,false,false,0
FRTRK2004,move to,LOC_남측제1방어선,2026-08-09T09:11:52.000Z,21.38742242,-157.74593913,UAV 4,1,1:3001:2576,FRTRK2004,1:1:225:7:12:8:0,0,false,false,false,false,0
FRLAV002,move to,LOC_중앙킬존남측,2026-08-09T09:11:52.000Z,21.38419861,-157.74606998,UAV 4,1,1:3001:2691,FRLAV002,1:1:39:2:6:1:0,0,false,false,false,false,0
FRTRK2001,move to,LOC_남측제1방어선,2026-08-09T09:11:52.000Z,21.38747458,-157.74592440,UAV 4,1,1:3001:2823,FRTRK2001,1:1:225:7:12:8:0,0,false,false,false,false,0
FRLAV005,move to,LOC_중앙킬존남측,2026-08-09T09:11:52.000Z,21.38430075,-157.74614633,UAV 4,1,1:3001:2847,FRLAV005,1:1:39:2:6:1:0,0,false,false,false,false,0
FRLAV004,move to,LOC_중앙킬존남측,2026-08-09T09:11:52.000Z,21.38426358,-157.74612072,UAV 4,1,1:3001:2885,FRLAV004,1:1:39:2:6:1:0,0,false,false,false,false,0
FRLAV003,move to,LOC_중앙킬존남측,2026-08-09T09:11:52.000Z,21.38423067,-157.74609522,UAV 4,1,1:3001:2824,FRLAV003,1:1:39:2:6:1:0,0,false,false,false,false,0
FRT80002,move to,LOC_목표A남측,2026-08-09T09:11:52.000Z,21.38223099,-157.74746437,UAV 4,1,1:3001:2637,FRT80002,1:1:222:1:1:1:0,0,false,false,false,false,0
FRT80006,move to,LOC_목표A남측,2026-08-09T09:11:52.000Z,21.38238367,-157.74779859,UAV 4,1,1:3001:2774,FRT80006,1:1:222:1:1:1:0,0,false,false,false,false,0
FRLAV007,move to,LOC_중앙킬존남측,2026-08-09T09:11:52.000Z,21.38437946,-157.74619858,UAV 4,1,1:3001:2857,FRLAV007,1:1:39:2:6:1:0,0,false,false,false,false,0
FRM113005,move to,LOC_중앙킬존남측,2026-08-09T09:11:52.000Z,21.38498386,-157.74684023,UAV 4,1,1:3001:2841,FRM113005,1:1:225:2:3:1:0,0,false,false,false,false,0
FRT80007,Wait-Duration,,2026-08-09T09:11:52.000Z,21.38084254,-157.74641584,UAV 4,1,1:3001:2804,FRT80007,1:1:222:1:1:1:0,0,false,false,false,false,0
FRT69002,move to,LOC_중앙킬존남측,2026-08-09T09:11:52.000Z,21.38318096,-157.74221395,UAV 4,1,1:3001:2623,FRT69002,1:1:45:1:2:1:0,0,false,false,false,false,0
FRT69001,move to,LOC_중앙킬존남측,2026-08-09T09:11:52.000Z,21.38313296,-157.74223896,UAV 4,1,1:3001:2625,FRT69001,1:1:45:1:2:1:0,0,false,false,false,false,0
FRT69003,move to,LOC_중앙킬존남측,2026-08-09T09:11:52.000Z,21.38322877,-157.74219000,UAV 4,1,1:3001:2705,FRT69003,1:1:45:1:2:1:0,0,false,false,false,false,0
FRT69005,move to,LOC_중앙킬존남측,2026-08-09T09:11:52.000Z,21.38332869,-157.74213672,UAV 4,1,1:3001:2706,FRT69005,1:1:45:1:2:1:0,0,false,false,false,false,0
FRT69004,move to,LOC_중앙킬존남측,2026-08-09T09:11:52.000Z,21.38328021,-157.74216041,UAV 4,1,1:3001:2770,FRT69004,1:1:45:1:2:1:0,0,false,false,false,false,0
FRTRK2002,move to,LOC_남측제1방어선,2026-08-09T09:11:52.000Z,21.38741367,-157.74587125,UAV 4,1,1:3001:2827,FRTRK2002,1:1:225:7:12:8:0,0,false,false,false,false,0
FRT69007,move to,LOC_중앙킬존남측,2026-08-09T09:11:52.000Z,21.38341896,-157.74210249,UAV 4,1,1:3001:2610,FRT69007,1:1:45:1:2:1:0,0,false,false,false,false,0
FRT69006,move to,LOC_중앙킬존남측,2026-08-09T09:11:52.000Z,21.38337605,-157.74211560,UAV 4,1,1:3001:2666,FRT69006,1:1:45:1:2:1:0,0,false,false,false,false,0
FRT69008,move to,LOC_중앙킬존남측,2026-08-09T09:11:52.000Z,21.38347453,-157.74206883,UAV 4,1,1:3001:2820,FRT69008,1:1:45:1:2:1:0,0,false,false,false,false,0
FRT69009,move to,LOC_중앙킬존남측,2026-08-09T09:11:52.000Z,21.38353128,-157.74203415,UAV 4,1,1:3001:2822,FRT69009,1:1:45:1:2:1:0,0,false,false,false,false,0
FRM109001,move to,LOC_목표A남측,2026-08-09T09:11:52.000Z,21.39130876,-157.74222930,UAV 4,1,1:3001:2852,FRM109001,1:1:225:4:3:6:0,0,false,false,false,false,0
FRT69010,move to,LOC_중앙킬존남측,2026-08-09T09:11:52.000Z,21.38359149,-157.74199482,UAV 4,1,1:3001:2875,FRT69010,1:1:45:1:2:1:0,0,false,false,false,false,0
FRM113007,move to,LOC_중앙킬존남측,2026-08-09T09:11:53.000Z,21.38503612,-157.74690616,UAV 4,1,1:3001:2707,FRM113007,1:1:225:2:3:1:0,0,false,false,false,false,0
FRM113006,move to,LOC_중앙킬존남측,2026-08-09T09:11:53.000Z,21.38499978,-157.74687198,UAV 4,1,1:3001:2757,FRM113006,1:1:225:2:3:1:0,0,false,false,false,false,0
FRMORT002,none,,2026-08-09T09:11:53.000Z,21.39112390,-157.73727132,UAV 4,1,1:3001:2642,FRMORT002,1:1:71:10:1:0:1,0,false,false,false,false,0
FRMORT001,none,,2026-08-09T09:11:53.000Z,21.39104607,-157.73719078,UAV 4,1,1:3001:2683,FRMORT001,1:1:71:10:1:0:1,0,false,false,false,false,0
FRMORT004,none,,2026-08-09T09:11:53.000Z,21.39119933,-157.73718822,UAV 4,1,1:3001:2767,FRMORT004,1:1:71:10:1:0:1,0,false,false,false,false,0
FRMORT003,none,,2026-08-09T09:11:53.000Z,21.39112150,-157.73710768,UAV 4,1,1:3001:2839,FRMORT003,1:1:71:10:1:0:1,0,false,false,false,false,0
FRM109004,move to,LOC_중앙킬존남측,2026-08-09T09:11:53.000Z,21.38997719,-157.74083069,UAV 4,1,1:3001:2882,FRM109004,1:1:225:4:3:6:0,0,false,false,false,false,0
FRM901001,none,,2026-08-09T09:11:53.000Z,21.39508350,-157.73707010,UAV 4,1,1:3001:2575,FRM901001,1:1:225:28:2:2:2,0,false,false,false,false,0
FRTRK1003,move to,LOC_남측제1방어선,2026-08-09T09:11:53.000Z,21.38748018,-157.74555135,UAV 4,1,1:3001:2614,FRTRK1003,1:1:225:7:12:0:0,0,false,false,false,false,0
FRAHS001,FFE-on-Location,LOC_적포병진지,2026-08-09T09:11:53.000Z,21.39516555,-157.73718520,UAV 4,1,1:3001:2661,FRAHS001,1:1:175:4:3:0:0,0,false,false,false,false,0
FRTRK1005,move to,LOC_남측제1방어선,2026-08-09T09:11:53.000Z,21.38751912,-157.74545941,UAV 4,1,1:3001:2773,FRTRK1005,1:1:225:7:12:0:0,0,false,false,false,false,0
FRAHS002,FFE-on-Location,LOC_적박격포진지,2026-08-09T09:11:53.000Z,21.39524760,-157.73730031,UAV 4,1,1:3001:2874,FRAHS002,1:1:175:4:3:0:0,0,false,false,false,false,0
FRM109002,move to,LOC_중앙킬존남측,2026-08-09T09:11:53.000Z,21.39016880,-157.74073164,UAV 4,1,1:3001:2797,FRM109002,1:1:225:4:3:6:0,0,false,false,false,false,0
FRTRK1001,move to,LOC_남측제1방어선,2026-08-09T09:11:53.000Z,21.38755720,-157.74536624,UAV 4,1,1:3001:2643,FRTRK1001,1:1:225:7:12:0:0,0,false,false,false,false,0
FRLAV008,move to,LOC_중앙킬존남측,2026-08-09T09:11:53.000Z,21.38440874,-157.74622588,UAV 4,1,1:3001:2746,FRLAV008,1:1:39:2:6:1:0,0,false,false,false,false,0
FRLAV001,move to,LOC_중앙킬존남측,2026-08-09T09:11:53.000Z,21.38414779,-157.74604720,UAV 4,1,1:3001:2818,FRLAV001,1:1:39:2:6:1:0,0,false,false,false,false,0
FRM113003,move to,LOC_중앙킬존남측,2026-08-09T09:11:53.000Z,21.38485634,-157.74676839,UAV 4,1,1:3001:2647,FRM113003,1:1:225:2:3:1:0,0,false,false,false,false,0
FRLAV006,move to,LOC_중앙킬존남측,2026-08-09T09:11:53.000Z,21.38433837,-157.74617235,UAV 4,1,1:3001:2696,FRLAV006,1:1:39:2:6:1:0,0,false,false,false,false,0
FRT80008,move to,LOC_목표A남측,2026-08-09T09:11:53.000Z,21.38268332,-157.74793605,UAV 4,1,1:3001:2756,FRT80008,1:1:222:1:1:1:0,0,false,false,false,false,0
FRM113001,move to,LOC_중앙킬존남측,2026-08-09T09:11:53.000Z,21.38480174,-157.74670489,UAV 4,1,1:3001:2842,FRM113001,1:1:225:2:3:1:0,0,false,false,false,false,0
FRM113004,move to,LOC_중앙킬존남측,2026-08-09T09:11:53.000Z,21.38489868,-157.74680189,UAV 4,1,1:3001:2854,FRM113004,1:1:225:2:3:1:0,0,false,false,false,false,0
FRTRK2004,move to,LOC_남측제1방어선,2026-08-09T09:11:53.000Z,21.38742242,-157.74593913,UAV 4,1,1:3001:2576,FRTRK2004,1:1:225:7:12:8:0,0,false,false,false,false,0
FRLAV002,move to,LOC_중앙킬존남측,2026-08-09T09:11:53.000Z,21.38419861,-157.74606998,UAV 4,1,1:3001:2691,FRLAV002,1:1:39:2:6:1:0,0,false,false,false,false,0
FRTRK2001,move to,LOC_남측제1방어선,2026-08-09T09:11:53.000Z,21.38747458,-157.74592440,UAV 4,1,1:3001:2823,FRTRK2001,1:1:225:7:12:8:0,0,false,false,false,false,0
FRLAV005,move to,LOC_중앙킬존남측,2026-08-09T09:11:53.000Z,21.38430075,-157.74614633,UAV 4,1,1:3001:2847,FRLAV005,1:1:39:2:6:1:0,0,false,false,false,false,0
FRLAV004,move to,LOC_중앙킬존남측,2026-08-09T09:11:53.000Z,21.38426358,-157.74612072,UAV 4,1,1:3001:2885,FRLAV004,1:1:39:2:6:1:0,0,false,false,false,false,0
FRLAV003,move to,LOC_중앙킬존남측,2026-08-09T09:11:53.000Z,21.38423067,-157.74609522,UAV 4,1,1:3001:2824,FRLAV003,1:1:39:2:6:1:0,0,false,false,false,false,0
FRT80002,move to,LOC_목표A남측,2026-08-09T09:11:53.000Z,21.38223099,-157.74746437,UAV 4,1,1:3001:2637,FRT80002,1:1:222:1:1:1:0,0,false,false,false,false,0
FRT80006,move to,LOC_목표A남측,2026-08-09T09:11:53.000Z,21.38238367,-157.74779859,UAV 4,1,1:3001:2774,FRT80006,1:1:222:1:1:1:0,0,false,false,false,false,0
FRLAV007,move to,LOC_중앙킬존남측,2026-08-09T09:11:53.000Z,21.38437946,-157.74619858,UAV 4,1,1:3001:2857,FRLAV007,1:1:39:2:6:1:0,0,false,false,false,false,0
FRM113005,move to,LOC_중앙킬존남측,2026-08-09T09:11:53.000Z,21.38498386,-157.74684023,UAV 4,1,1:3001:2841,FRM113005,1:1:225:2:3:1:0,0,false,false,false,false,0
FRT80007,Wait-Duration,,2026-08-09T09:11:53.000Z,21.38084254,-157.74641584,UAV 4,1,1:3001:2804,FRT80007,1:1:222:1:1:1:0,0,false,false,false,false,0
FRT69002,move to,LOC_중앙킬존남측,2026-08-09T09:11:53.000Z,21.38318096,-157.74221395,UAV 4,1,1:3001:2623,FRT69002,1:1:45:1:2:1:0,0,false,false,false,false,0
FRT69001,move to,LOC_중앙킬존남측,2026-08-09T09:11:53.000Z,21.38313296,-157.74223896,UAV 4,1,1:3001:2625,FRT69001,1:1:45:1:2:1:0,0,false,false,false,false,0
FRT69003,move to,LOC_중앙킬존남측,2026-08-09T09:11:53.000Z,21.38322877,-157.74219000,UAV 4,1,1:3001:2705,FRT69003,1:1:45:1:2:1:0,0,false,false,false,false,0
FRT69005,move to,LOC_중앙킬존남측,2026-08-09T09:11:53.000Z,21.38332869,-157.74213672,UAV 4,1,1:3001:2706,FRT69005,1:1:45:1:2:1:0,0,false,false,false,false,0
FRT69004,move to,LOC_중앙킬존남측,2026-08-09T09:11:53.000Z,21.38328021,-157.74216041,UAV 4,1,1:3001:2770,FRT69004,1:1:45:1:2:1:0,0,false,false,false,false,0
FRTRK2002,move to,LOC_남측제1방어선,2026-08-09T09:11:53.000Z,21.38741367,-157.74587125,UAV 4,1,1:3001:2827,FRTRK2002,1:1:225:7:12:8:0,0,false,false,false,false,0
FRT69007,move to,LOC_중앙킬존남측,2026-08-09T09:11:53.000Z,21.38341896,-157.74210249,UAV 4,1,1:3001:2610,FRT69007,1:1:45:1:2:1:0,0,false,false,false,false,0
FRT69006,move to,LOC_중앙킬존남측,2026-08-09T09:11:53.000Z,21.38337605,-157.74211560,UAV 4,1,1:3001:2666,FRT69006,1:1:45:1:2:1:0,0,false,false,false,false,0
FRT69008,move to,LOC_중앙킬존남측,2026-08-09T09:11:53.000Z,21.38347453,-157.74206883,UAV 4,1,1:3001:2820,FRT69008,1:1:45:1:2:1:0,0,false,false,false,false,0
FRT69009,move to,LOC_중앙킬존남측,2026-08-09T09:11:53.000Z,21.38353128,-157.74203415,UAV 4,1,1:3001:2822,FRT69009,1:1:45:1:2:1:0,0,false,false,false,false,0
FRM109001,move to,LOC_목표A남측,2026-08-09T09:11:53.000Z,21.39130876,-157.74222930,UAV 4,1,1:3001:2852,FRM109001,1:1:225:4:3:6:0,0,false,false,false,false,0
FRT69010,move to,LOC_중앙킬존남측,2026-08-09T09:11:53.000Z,21.38359149,-157.74199482,UAV 4,1,1:3001:2875,FRT69010,1:1:45:1:2:1:0,0,false,false,false,false,0
FRM113007,move to,LOC_중앙킬존남측,2026-08-09T09:11:54.000Z,21.38484685,-157.74688395,UAV 4,1,1:3001:2707,FRM113007,1:1:225:2:3:1:0,0,false,false,false,false,0
FRM113006,move to,LOC_중앙킬존남측,2026-08-09T09:11:54.000Z,21.38481008,-157.74685107,UAV 4,1,1:3001:2757,FRM113006,1:1:225:2:3:1:0,0,false,false,false,false,0
FRMORT002,none,,2026-08-09T09:11:54.000Z,21.39112390,-157.73727132,UAV 4,1,1:3001:2642,FRMORT002,1:1:71:10:1:0:1,0,false,false,false,false,0
FRMORT001,none,,2026-08-09T09:11:54.000Z,21.39104607,-157.73719078,UAV 4,1,1:3001:2683,FRMORT001,1:1:71:10:1:0:1,0,false,false,false,false,0
FRMORT004,none,,2026-08-09T09:11:54.000Z,21.39119933,-157.73718822,UAV 4,1,1:3001:2767,FRMORT004,1:1:71:10:1:0:1,0,false,false,false,false,0
FRMORT003,none,,2026-08-09T09:11:54.000Z,21.39112150,-157.73710768,UAV 4,1,1:3001:2839,FRMORT003,1:1:71:10:1:0:1,0,false,false,false,false,0
FRM901001,none,,2026-08-09T09:11:54.000Z,21.39508350,-157.73707010,UAV 4,1,1:3001:2575,FRM901001,1:1:225:28:2:2:2,0,false,false,false,false,0
FRTRK1003,move to,LOC_남측제1방어선,2026-08-09T09:11:54.000Z,21.38747275,-157.74549500,UAV 4,1,1:3001:2614,FRTRK1003,1:1:225:7:12:0:0,0,false,false,false,false,0
FRAHS001,FFE-on-Location,LOC_적포병진지,2026-08-09T09:11:54.000Z,21.39516555,-157.73718520,UAV 4,1,1:3001:2661,FRAHS001,1:1:175:4:3:0:0,0,false,false,false,false,0
FRTRK1005,move to,LOC_남측제1방어선,2026-08-09T09:11:54.000Z,21.38751163,-157.74540584,UAV 4,1,1:3001:2773,FRTRK1005,1:1:225:7:12:0:0,0,false,false,false,false,0
FRAHS002,FFE-on-Location,LOC_적박격포진지,2026-08-09T09:11:54.000Z,21.39524760,-157.73730031,UAV 4,1,1:3001:2874,FRAHS002,1:1:175:4:3:0:0,0,false,false,false,false,0
FRM109002,move to,LOC_중앙킬존남측,2026-08-09T09:11:54.000Z,21.39000283,-157.74083276,UAV 4,1,1:3001:2797,FRM109002,1:1:225:4:3:6:0,0,false,false,false,false,0
FRTRK1001,move to,LOC_남측제1방어선,2026-08-09T09:11:54.000Z,21.38754997,-157.74531734,UAV 4,1,1:3001:2643,FRTRK1001,1:1:225:7:12:0:0,0,false,false,false,false,0
FRLAV008,move to,LOC_중앙킬존남측,2026-08-09T09:11:54.000Z,21.38421162,-157.74623627,UAV 4,1,1:3001:2746,FRLAV008,1:1:39:2:6:1:0,0,false,false,false,false,0
FRLAV001,move to,LOC_중앙킬존남측,2026-08-09T09:11:54.000Z,21.38396315,-157.74606768,UAV 4,1,1:3001:2818,FRLAV001,1:1:39:2:6:1:0,0,false,false,false,false,0
FRM113003,move to,LOC_중앙킬존남측,2026-08-09T09:11:54.000Z,21.38466573,-157.74675156,UAV 4,1,1:3001:2647,FRM113003,1:1:225:2:3:1:0,0,false,false,false,false,0
FRLAV006,move to,LOC_중앙킬존남측,2026-08-09T09:11:54.000Z,21.38415120,-157.74618528,UAV 4,1,1:3001:2696,FRLAV006,1:1:39:2:6:1:0,0,false,false,false,false,0
FRT80008,move to,LOC_목표A남측,2026-08-09T09:11:54.000Z,21.38280857,-157.74808170,UAV 4,1,1:3001:2756,FRT80008,1:1:222:1:1:1:0,0,false,false,false,false,0
FRM113001,move to,LOC_중앙킬존남측,2026-08-09T09:11:54.000Z,21.38461135,-157.74669090,UAV 4,1,1:3001:2842,FRM113001,1:1:225:2:3:1:0,0,false,false,false,false,0
FRM113004,move to,LOC_중앙킬존남측,2026-08-09T09:11:54.000Z,21.38470805,-157.74678366,UAV 4,1,1:3001:2854,FRM113004,1:1:225:2:3:1:0,0,false,false,false,false,0
FRTRK2004,move to,LOC_남측제1방어선,2026-08-09T09:11:54.000Z,21.38741685,-157.74589105,UAV 4,1,1:3001:2576,FRTRK2004,1:1:225:7:12:8:0,0,false,false,false,false,0
FRLAV002,move to,LOC_중앙킬존남측,2026-08-09T09:11:54.000Z,21.38401432,-157.74608887,UAV 4,1,1:3001:2691,FRLAV002,1:1:39:2:6:1:0,0,false,false,false,false,0
FRTRK2001,move to,LOC_남측제1방어선,2026-08-09T09:11:54.000Z,21.38746837,-157.74587419,UAV 4,1,1:3001:2823,FRTRK2001,1:1:225:7:12:8:0,0,false,false,false,false,0
FRLAV005,move to,LOC_중앙킬존남측,2026-08-09T09:11:54.000Z,21.38411315,-157.74616084,UAV 4,1,1:3001:2847,FRLAV005,1:1:39:2:6:1:0,0,false,false,false,false,0
FRLAV004,move to,LOC_중앙킬존남측,2026-08-09T09:11:54.000Z,21.38407481,-157.74613690,UAV 4,1,1:3001:2885,FRLAV004,1:1:39:2:6:1:0,0,false,false,false,false,0
FRLAV003,move to,LOC_중앙킬존남측,2026-08-09T09:11:54.000Z,21.38404458,-157.74611272,UAV 4,1,1:3001:2824,FRLAV003,1:1:39:2:6:1:0,0,false,false,false,false,0
FRT80002,move to,LOC_목표A남측,2026-08-09T09:11:54.000Z,21.38236104,-157.74761267,UAV 4,1,1:3001:2637,FRT80002,1:1:222:1:1:1:0,0,false,false,false,false,0
FRT80006,move to,LOC_목표A남측,2026-08-09T09:11:54.000Z,21.38252243,-157.74794697,UAV 4,1,1:3001:2774,FRT80006,1:1:222:1:1:1:0,0,false,false,false,false,0
FRLAV007,move to,LOC_중앙킬존남측,2026-08-09T09:11:54.000Z,21.38418353,-157.74621050,UAV 4,1,1:3001:2857,FRLAV007,1:1:39:2:6:1:0,0,false,false,false,false,0
FRM113005,move to,LOC_중앙킬존남측,2026-08-09T09:11:54.000Z,21.38479378,-157.74682066,UAV 4,1,1:3001:2841,FRM113005,1:1:225:2:3:1:0,0,false,false,false,false,0
FRT80007,Wait-Duration,,2026-08-09T09:11:54.000Z,21.38084254,-157.74641584,UAV 4,1,1:3001:2804,FRT80007,1:1:222:1:1:1:0,0,false,false,false,false,0
